,parcelid,bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,fips,yearbuilt,taxvaluedollarcnt,taxamount,propertylandusetypeid
17720,14192459,2.0,3.0,1366.0,6059.0,1971.0,255621.0,3204.48,261.0
17721,12260585,3.0,4.0,1729.0,6037.0,1948.0,187643.0,2542.36,261.0
17722,11535397,4.0,4.0,4010.0,6037.0,1989.0,1146518.0,13842.76,261.0
17723,11186160,3.0,4.0,2554.0,6037.0,2002.0,228122.0,3688.38,261.0
17724,17223696,3.0,6.0,2773.0,6111.0,1970.0,382086.0,4046.88,261.0
17725,14414426,2.5,3.0,1922.0,6059.0,1980.0,523757.0,5318.76,261.0
17726,17208048,3.0,4.0,3093.0,6111.0,1984.0,746882.0,8024.04,261.0
17727,12946022,2.0,4.0,2177.0,6037.0,1955.0,493817.0,5862.83,261.0
17728,12645304,2.0,3.0,1152.0,6037.0,1924.0,165526.0,2008.88,261.0
17729,11732672,1.0,2.0,960.0,6037.0,1912.0,208044.0,2585.78,261.0
17730,10770414,1.0,2.0,950.0,6037.0,1953.0,294231.0,3664.17,261.0
17731,10911511,2.0,2.0,1404.0,6037.0,1937.0,1046924.0,12701.88,261.0
17732,11327710,3.0,4.0,2296.0,6037.0,1977.0,622300.0,7229.4,261.0
17733,12478600,4.0,4.0,2113.0,6037.0,2007.0,491876.0,5837.51,261.0
17734,13962610,2.0,3.0,2067.0,6059.0,1957.0,873115.0,9751.54,261.0
17735,11319900,2.0,5.0,2212.0,6037.0,1988.0,131261.0,2375.43,261.0
17736,14111172,1.0,2.0,805.0,6059.0,1968.0,248333.0,2996.84,261.0
17737,11093102,4.0,4.0,2733.0,6037.0,1959.0,789000.0,9676.22,261.0
17738,17267666,2.0,3.0,1933.0,6111.0,1979.0,429898.0,4773.46,261.0
17739,11595608,3.0,2.0,1904.0,6037.0,1980.0,1682743.0,20236.34,261.0
17740,11521386,2.0,3.0,1879.0,6037.0,1952.0,155114.0,2562.87,261.0
17741,12184300,1.0,2.0,1295.0,6037.0,1919.0,290000.0,3634.29,261.0
17742,12626511,1.0,3.0,1056.0,6037.0,1928.0,275268.0,3451.5,261.0
17743,13981490,3.5,5.0,3908.0,6059.0,1965.0,2595000.0,27509.84,261.0
17744,11520758,1.0,3.0,1089.0,6037.0,1941.0,794803.0,9616.2,261.0
17745,10880505,2.0,3.0,1728.0,6037.0,1954.0,502000.0,6156.55,261.0
17746,14242169,2.5,4.0,2326.0,6059.0,1974.0,660000.0,7094.4,261.0
17747,17251098,2.5,4.0,1725.0,6111.0,1964.0,454438.0,5249.02,261.0
17748,12051919,2.0,3.0,1525.0,6037.0,1927.0,745584.0,8183.58,261.0
17749,13894656,2.0,3.0,2114.0,6059.0,1931.0,837345.0,8537.78,261.0
17750,11878716,1.0,2.0,718.0,6037.0,1949.0,388000.0,4831.03,261.0
17751,10968794,2.0,3.0,1212.0,6037.0,1957.0,362435.0,4511.44,261.0
17752,10797598,2.0,3.0,1334.0,6037.0,1950.0,321572.0,3912.61,261.0
17753,12955558,3.0,4.0,2708.0,6037.0,1972.0,1050288.0,11704.41,261.0
17754,12549195,1.0,3.0,1404.0,6037.0,1924.0,350141.0,4232.2,261.0
17755,10824444,5.0,5.0,2803.0,6037.0,1950.0,650000.0,8041.7,261.0
17756,13981113,3.5,5.0,3137.0,6059.0,1965.0,2246748.0,23928.2,261.0
17757,14181234,3.0,4.0,2350.0,6059.0,1984.0,491038.0,5917.18,261.0
17758,11332938,2.0,3.0,1966.0,6037.0,1988.0,200216.0,7330.81,261.0
17759,14035265,2.5,3.0,1560.0,6059.0,1972.0,219829.0,2759.04,261.0
17760,17059899,0.0,0.0,1060.0,6111.0,1984.0,324858.0,3589.64,263.0
17761,10797446,3.0,3.0,1970.0,6037.0,1951.0,725245.0,8745.8,261.0
17762,11821322,1.0,2.0,1209.0,6037.0,1924.0,35566.0,952.32,261.0
17763,13835203,4.0,5.0,3886.0,6059.0,1951.0,1046800.0,11955.16,261.0
17764,13894447,4.0,4.0,3646.0,6059.0,1958.0,5043042.0,51318.56,261.0
17765,12940345,1.0,3.0,1236.0,6037.0,1947.0,155784.0,2044.98,261.0
17766,12928023,2.0,4.0,1111.0,6037.0,1954.0,315462.0,4037.57,261.0
17767,11905745,0.0,0.0,,6037.0,,393502.0,4767.6,261.0
17768,11958940,1.0,3.0,1236.0,6037.0,1924.0,106112.0,1396.2,261.0
17769,14086724,1.0,2.0,758.0,6059.0,1946.0,569544.0,6726.88,261.0
17770,14186968,3.0,4.0,3018.0,6059.0,2010.0,1029999.0,11545.72,261.0
17771,17224834,3.5,5.0,3428.0,6111.0,1992.0,932000.0,10192.88,261.0
17772,12469629,1.0,3.0,1225.0,6037.0,1955.0,289506.0,3684.88,261.0
17773,12469434,3.0,4.0,2295.0,6037.0,1955.0,385559.0,4924.1,261.0
17774,14423115,3.0,3.0,3139.0,6059.0,1994.0,1087823.0,11342.16,261.0
17775,10951754,2.0,3.0,1745.0,6037.0,1947.0,231290.0,2586.08,261.0
17776,11175068,2.0,2.0,1380.0,6037.0,1987.0,169763.0,2546.76,261.0
17777,11477473,4.0,4.0,2274.0,6037.0,1925.0,953650.0,10671.77,261.0
17778,14431580,2.5,4.0,2442.0,6059.0,1974.0,319617.0,4216.02,261.0
17779,11982628,3.0,5.0,3401.0,6037.0,1913.0,1177661.0,14274.02,261.0
17780,10875123,2.0,3.0,1572.0,6037.0,1948.0,305733.0,3804.18,261.0
17781,14498592,2.5,4.0,2913.0,6059.0,1990.0,837942.0,8580.58,261.0
17782,12673283,2.0,4.0,1563.0,6037.0,1960.0,94775.0,1688.06,261.0
17783,11242213,3.0,4.0,2294.0,6037.0,1986.0,297730.0,3546.39,261.0
17784,10870005,3.0,3.0,3498.0,6037.0,1971.0,1185866.0,55817.34,261.0
17785,14184398,3.0,3.0,2383.0,6059.0,1990.0,505654.0,5845.56,261.0
17786,11044914,3.0,3.0,1595.0,6037.0,1957.0,79269.0,1171.01,261.0
17787,17206610,2.0,3.0,1356.0,6111.0,1984.0,295901.0,3388.32,261.0
17788,12029681,4.0,3.0,2748.0,6037.0,1965.0,1071129.0,13164.06,261.0
17789,10775830,1.0,3.0,1036.0,6037.0,1950.0,185001.0,2309.49,261.0
17790,14278782,2.0,4.0,1106.0,6059.0,1954.0,748757.0,8296.46,261.0
17791,12822646,3.0,2.0,1980.0,6037.0,1949.0,766293.0,9190.41,261.0
17792,12678002,2.0,3.0,1352.0,6037.0,1960.0,103507.0,1371.1,261.0
17793,11668807,5.0,4.0,3730.0,6037.0,1951.0,4276757.0,51181.6,261.0
17794,11723290,1.0,3.0,1170.0,6037.0,1944.0,198264.0,2469.69,261.0
17795,10971164,1.0,2.0,993.0,6037.0,1957.0,328711.0,4021.88,261.0
17796,12676813,3.0,3.0,2909.0,6037.0,2007.0,775019.0,8890.41,261.0
17797,11721114,3.0,4.0,1906.0,6037.0,1917.0,97194.0,1278.29,261.0
17798,14485206,4.0,6.0,3223.0,6059.0,1999.0,788671.0,8835.68,261.0
17799,14187574,2.5,3.0,1470.0,6059.0,1980.0,182644.0,2564.64,261.0
17800,11468860,1.0,2.0,1106.0,6037.0,1947.0,422587.0,5139.56,261.0
17801,11663958,4.0,4.0,3467.0,6037.0,1949.0,3431544.0,41150.26,261.0
17802,11304049,3.0,4.0,2496.0,6037.0,2010.0,283253.0,4186.6,261.0
17803,12261833,2.0,4.0,1565.0,6037.0,1953.0,43026.0,948.58,261.0
17804,12292238,2.0,3.0,1280.0,6037.0,1958.0,179608.0,2640.73,261.0
17805,10953639,3.0,4.0,2138.0,6037.0,1954.0,923000.0,10161.47,261.0
17806,14149290,3.0,4.0,1469.0,6059.0,1973.0,417775.0,5077.98,261.0
17807,11080039,2.0,4.0,2336.0,6037.0,1974.0,477780.0,5934.6,261.0
17808,14149103,1.0,2.0,1253.0,6059.0,1950.0,65481.0,1057.96,261.0
17809,11479735,2.0,3.0,1625.0,6037.0,1988.0,395568.0,5286.27,261.0
17810,11531956,2.0,3.0,1410.0,6037.0,1972.0,639741.0,7756.7,261.0
17811,12829403,2.0,4.0,1575.0,6037.0,1955.0,79890.0,1344.79,261.0
17812,12682067,2.0,4.0,1777.0,6037.0,1956.0,681623.0,7805.54,261.0
17813,11598901,3.0,3.0,2088.0,6037.0,1948.0,89009.0,1245.92,261.0
17814,12682786,2.0,4.0,1740.0,6037.0,1956.0,130145.0,1676.4,261.0
17815,12672994,2.0,3.0,1227.0,6037.0,1955.0,389492.0,4529.99,261.0
17816,12145349,2.0,3.0,1893.0,6037.0,1951.0,559712.0,6623.6,261.0
17817,14109444,2.5,4.0,2585.0,6059.0,1969.0,108572.0,1623.8,261.0
17818,11717387,1.0,2.0,1344.0,6037.0,1911.0,24178.0,460.47,261.0
17819,17224332,3.0,4.0,2615.0,6111.0,1980.0,411771.0,4358.96,261.0
17820,11278429,3.0,5.0,2446.0,6037.0,1957.0,216087.0,3301.93,261.0
17821,14433729,3.0,5.0,2815.0,6059.0,1994.0,552604.0,5722.1,261.0
17822,10868353,4.0,4.0,2623.0,6037.0,1963.0,197534.0,2669.43,261.0
17823,12534970,1.0,2.0,768.0,6037.0,1923.0,339530.0,4068.03,261.0
17824,12957657,1.0,2.0,1642.0,6037.0,1948.0,72752.0,1289.99,261.0
17825,17196382,5.5,4.0,5851.0,6111.0,2005.0,1468559.0,16336.7,261.0
17826,12435587,1.0,3.0,1219.0,6037.0,1953.0,452499.0,5414.21,261.0
17827,17197738,4.5,5.0,4003.0,6111.0,1994.0,818000.0,9016.94,261.0
17828,11250939,2.0,4.0,1300.0,6037.0,1985.0,124459.0,1725.02,261.0
17829,14141885,2.0,3.0,1479.0,6059.0,1972.0,342715.0,3983.0,261.0
17830,12651884,2.0,2.0,1587.0,6037.0,1925.0,602816.0,7395.24,261.0
17831,11749593,1.0,3.0,1637.0,6037.0,1919.0,700000.0,8570.09,261.0
17832,12526830,4.0,4.0,3015.0,6037.0,2002.0,1468153.0,17218.94,261.0
17833,11269478,3.0,3.0,2031.0,6037.0,1989.0,231418.0,3676.85,261.0
17834,10787955,2.0,3.0,1239.0,6037.0,1955.0,376186.0,4616.32,261.0
17835,17230487,2.0,5.0,2098.0,6111.0,1972.0,344306.0,4068.62,261.0
17836,13946111,1.0,3.0,969.0,6059.0,1956.0,67314.0,1341.94,261.0
17837,17073315,1.0,3.0,1039.0,6111.0,1963.0,406100.0,4366.56,261.0
17838,17072013,3.5,4.0,3586.0,6111.0,,463996.0,4933.9,261.0
17839,12905992,2.0,4.0,1462.0,6037.0,1904.0,434228.0,5239.71,261.0
17840,10964586,2.0,3.0,2094.0,6037.0,1939.0,475549.0,5834.06,261.0
17841,14200133,3.0,3.0,2836.0,6059.0,1989.0,699117.0,8283.04,261.0
17842,17072412,2.5,3.0,1508.0,6111.0,2001.0,359273.0,4004.4,261.0
17843,11548834,1.0,2.0,1234.0,6037.0,1923.0,1776687.0,24959.59,261.0
17844,14393573,4.5,4.0,3791.0,6059.0,2000.0,1322000.0,13215.56,261.0
17845,12651712,1.0,3.0,1422.0,6037.0,1951.0,75874.0,1009.74,261.0
17846,17198030,3.5,5.0,3145.0,6111.0,1993.0,523995.0,5825.82,261.0
17847,14386916,3.5,4.0,3810.0,6059.0,2011.0,1554291.0,18310.36,261.0
17848,14392368,2.5,4.0,2832.0,6059.0,2000.0,637122.0,6307.0,261.0
17849,14387468,3.0,3.0,3178.0,6059.0,1978.0,358073.0,3636.1,261.0
17850,11209516,2.0,4.0,1120.0,6037.0,1970.0,76320.0,1801.43,261.0
17851,11300459,3.0,4.0,2630.0,6037.0,1988.0,371215.0,5154.06,261.0
17852,17075614,3.0,3.0,2046.0,6111.0,1990.0,796305.0,8327.44,261.0
17853,14040518,2.0,3.0,1132.0,6059.0,1963.0,620000.0,7011.26,261.0
17854,11444846,2.0,3.0,1134.0,6037.0,1955.0,793925.0,9599.97,261.0
17855,10738679,2.0,4.0,1924.0,6037.0,1978.0,243724.0,3072.25,261.0
17856,14267069,2.0,3.0,1775.0,6059.0,1973.0,122560.0,1938.62,261.0
17857,11074865,3.0,4.0,3321.0,6037.0,1968.0,553083.0,6892.08,261.0
17858,17077545,1.0,2.0,1089.0,6111.0,1925.0,40638.0,538.22,261.0
17859,11206365,3.0,3.0,1732.0,6037.0,1986.0,221602.0,3566.47,261.0
17860,14243968,2.5,5.0,2246.0,6059.0,1964.0,428005.0,4877.1,261.0
17861,12652351,2.0,3.0,1702.0,6037.0,1950.0,333823.0,4107.21,261.0
17862,12902560,2.0,3.0,1588.0,6037.0,1978.0,561000.0,6750.64,261.0
17863,17300378,3.5,5.0,3293.0,6111.0,1977.0,1070000.0,12299.66,261.0
17864,12043627,3.0,4.0,2911.0,6037.0,1959.0,596975.0,6652.17,261.0
17865,14267662,2.5,4.0,1952.0,6059.0,1975.0,399331.0,4724.74,261.0
17866,12903394,3.0,4.0,1944.0,6037.0,1976.0,422077.0,5232.04,261.0
17867,14444150,2.0,3.0,1855.0,6059.0,1965.0,301297.0,2998.3,261.0
17868,10834331,3.0,5.0,2091.0,6037.0,1950.0,200336.0,2495.4,261.0
17869,11285172,2.0,4.0,1430.0,6037.0,1956.0,100073.0,1976.97,261.0
17870,13900378,4.5,5.0,5067.0,6059.0,1985.0,2095943.0,21158.88,261.0
17871,11749829,4.0,4.0,5216.0,6037.0,1926.0,159210.0,2370.99,261.0
17872,11545734,2.0,3.0,3324.0,6037.0,2011.0,2758703.0,33017.43,261.0
17873,11104861,3.0,4.0,1694.0,6037.0,1964.0,407300.0,5395.4,261.0
17874,11176747,3.0,3.0,2461.0,6037.0,2000.0,513000.0,6838.89,261.0
17875,12652096,3.0,3.0,1900.0,6037.0,1964.0,511271.0,6230.52,261.0
17876,11452039,3.0,4.0,2248.0,6037.0,1967.0,125049.0,1711.0,261.0
17877,12172264,1.0,2.0,916.0,6037.0,1956.0,364079.0,4353.0,261.0
17878,11281993,2.0,3.0,1543.0,6037.0,1988.0,159887.0,2755.0,261.0
17879,10905524,3.0,3.0,2004.0,6037.0,1948.0,116547.0,1572.94,261.0
17880,12440240,2.0,3.0,1217.0,6037.0,1953.0,158270.0,2016.44,261.0
17881,12967677,2.0,3.0,1352.0,6037.0,1923.0,418993.0,5571.53,261.0
17882,11098533,1.0,2.0,862.0,6037.0,1949.0,318090.0,3938.16,261.0
17883,11176564,3.0,4.0,3170.0,6037.0,1999.0,486306.0,6836.12,261.0
17884,14383695,2.0,3.0,1240.0,6059.0,1970.0,254331.0,2639.28,261.0
17885,11742621,2.0,6.0,3104.0,6037.0,1922.0,255000.0,4388.44,261.0
17886,12967073,3.0,4.0,2300.0,6037.0,1949.0,652431.0,8521.4,261.0
17887,12000359,4.0,3.0,3263.0,6037.0,1925.0,3682432.0,44238.64,261.0
17888,14399806,2.0,3.0,1419.0,6059.0,1964.0,882874.0,9850.56,261.0
17889,11097785,3.0,3.0,1635.0,6037.0,1961.0,222467.0,2878.71,261.0
17890,11967629,1.0,2.0,1083.0,6037.0,1976.0,445278.0,5449.83,261.0
17891,12222034,1.0,2.0,988.0,6037.0,1925.0,340000.0,4541.42,261.0
17892,11654448,3.0,3.0,2750.0,6037.0,1960.0,1367090.0,16410.91,261.0
17893,14399463,2.5,4.0,2132.0,6059.0,1999.0,388186.0,3810.76,261.0
17894,14395960,3.5,4.0,3508.0,6059.0,2003.0,1353000.0,13639.28,261.0
17895,10982363,2.0,4.0,1813.0,6037.0,1964.0,194721.0,2578.63,261.0
17896,11286103,2.0,4.0,1269.0,6037.0,1954.0,97636.0,1941.25,261.0
17897,12693011,2.0,4.0,1909.0,6037.0,1963.0,141200.0,2011.66,261.0
17898,11954202,1.0,2.0,1490.0,6037.0,1914.0,451115.0,5424.63,261.0
17899,12789732,5.0,5.0,4726.0,6037.0,1995.0,866609.0,10342.92,261.0
17900,12207791,1.0,2.0,1218.0,6037.0,1924.0,312068.0,3896.57,261.0
17901,14271186,2.0,3.0,1320.0,6059.0,1965.0,429746.0,5162.72,261.0
17902,11741126,1.0,2.0,1244.0,6037.0,1928.0,653151.0,7898.4,261.0
17903,11031711,2.0,2.0,1389.0,6037.0,1949.0,332570.0,4081.78,261.0
17904,14230119,2.0,4.0,1591.0,6059.0,1963.0,527591.0,5725.96,261.0
17905,14438745,2.0,3.0,2594.0,6059.0,1980.0,557742.0,5593.36,261.0
17906,12207602,1.0,3.0,1366.0,6037.0,1929.0,371000.0,4603.38,261.0
17907,12839308,1.0,3.0,1458.0,6037.0,1951.0,62243.0,1059.18,261.0
17908,12011120,2.0,0.0,1720.0,6037.0,1928.0,271667.0,3935.11,261.0
17909,12792307,2.0,3.0,1198.0,6037.0,1956.0,384885.0,4618.91,261.0
17910,17229582,3.0,3.0,3430.0,6111.0,2001.0,758000.0,8512.02,261.0
17911,10843689,2.0,3.0,1232.0,6037.0,1947.0,647208.0,7769.89,261.0
17912,11108589,2.0,3.0,1080.0,6037.0,1972.0,164734.0,2632.83,261.0
17913,13871471,2.0,6.0,1846.0,6059.0,1950.0,348165.0,4117.86,261.0
17914,14315452,2.5,3.0,2644.0,6059.0,1976.0,2226399.0,23714.62,261.0
17915,12849846,1.0,3.0,1340.0,6037.0,1959.0,243766.0,3262.14,261.0
17916,10854752,6.0,5.0,4460.0,6037.0,2006.0,1082258.0,13196.77,261.0
17917,17153413,3.5,4.0,3695.0,6111.0,2004.0,930000.0,15972.84,261.0
17918,14089365,4.0,4.0,2373.0,6059.0,1964.0,768000.0,8887.72,261.0
17919,14278829,3.0,3.0,2551.0,6059.0,1979.0,1107850.0,11974.78,261.0
17920,14306373,3.0,4.0,2197.0,6059.0,1976.0,397537.0,4133.08,261.0
17921,13083390,2.0,4.0,1206.0,6037.0,1960.0,229933.0,3106.81,261.0
17922,11610148,4.0,5.0,2312.0,6037.0,1938.0,207120.0,2644.49,261.0
17923,13890967,2.0,3.0,1879.0,6059.0,1948.0,3400000.0,36032.28,261.0
17924,17246395,2.0,4.0,1638.0,6111.0,1964.0,270560.0,3354.96,261.0
17925,11602933,2.0,3.0,2163.0,6037.0,1937.0,123635.0,1679.17,261.0
17926,13861824,4.0,5.0,3364.0,6059.0,1999.0,930423.0,10394.12,261.0
17927,17149918,3.0,2.0,1994.0,6111.0,1982.0,492395.0,5875.3,261.0
17928,11389703,1.0,2.0,1076.0,6037.0,1937.0,350141.0,4405.98,261.0
17929,13844550,1.0,2.0,1199.0,6059.0,1926.0,312389.0,3832.02,261.0
17930,14088962,4.0,6.0,3356.0,6059.0,1958.0,220970.0,2865.18,261.0
17931,11305411,2.0,3.0,1694.0,6037.0,1988.0,207105.0,3327.45,261.0
17932,11603288,4.0,4.0,2738.0,6037.0,1957.0,387402.0,4944.1,261.0
17933,11622689,5.0,4.0,3910.0,6037.0,1929.0,219489.0,2678.16,261.0
17934,13914383,2.0,3.0,1506.0,6059.0,1955.0,528000.0,6065.94,261.0
17935,13847735,2.0,3.0,1259.0,6059.0,1946.0,237707.0,2919.86,261.0
17936,17172006,2.5,3.0,1853.0,6111.0,1978.0,647635.0,7354.62,261.0
17937,13062886,3.0,4.0,2364.0,6037.0,1984.0,296782.0,3898.2,261.0
17938,14083148,2.0,6.0,2158.0,6059.0,1954.0,62952.0,1218.34,261.0
17939,11826249,1.0,2.0,672.0,6037.0,1924.0,37975.0,889.43,261.0
17940,12250912,2.0,3.0,1638.0,6037.0,1953.0,69121.0,1056.2,261.0
17941,11805162,1.0,3.0,1479.0,6037.0,1912.0,38052.0,589.17,261.0
17942,13865471,2.5,3.0,1489.0,6059.0,1978.0,248257.0,3047.16,261.0
17943,14243143,3.0,6.0,2880.0,6059.0,1965.0,479793.0,5339.98,261.0
17944,12030275,4.0,4.0,2727.0,6037.0,1928.0,1794906.0,21624.93,261.0
17945,13071403,3.0,3.0,3713.0,6037.0,1979.0,451749.0,5900.46,261.0
17946,12034275,6.0,5.0,5028.0,6037.0,1992.0,3580000.0,43010.44,261.0
17947,13070004,4.0,5.0,4163.0,6037.0,1989.0,904978.0,10672.02,261.0
17948,14235291,3.0,4.0,2783.0,6059.0,1979.0,479989.0,5234.0,261.0
17949,17143430,3.5,4.0,2767.0,6111.0,1991.0,734000.0,7818.04,261.0
17950,14320276,3.5,4.0,3156.0,6059.0,1972.0,1516362.0,15396.84,261.0
17951,14224927,2.0,4.0,1635.0,6059.0,1962.0,706493.0,7647.24,261.0
17952,12668225,2.0,2.0,2258.0,6037.0,1962.0,1386970.0,16237.67,261.0
17953,10963046,1.0,2.0,696.0,6037.0,1955.0,281023.0,3618.78,261.0
17954,10981423,4.0,5.0,4010.0,6037.0,2006.0,1075000.0,13142.22,261.0
17955,13094545,2.0,3.0,1118.0,6037.0,1964.0,55867.0,952.38,261.0
17956,12269117,1.0,3.0,999.0,6037.0,1945.0,250766.0,3498.56,261.0
17957,10819128,2.0,3.0,1715.0,6037.0,1951.0,530000.0,6388.63,261.0
17958,10841040,2.0,3.0,1393.0,6037.0,1954.0,540000.0,6498.45,261.0
17959,10939756,2.0,2.0,1492.0,6037.0,1940.0,209976.0,2414.14,261.0
17960,14293909,3.0,5.0,2830.0,6059.0,1965.0,1517288.0,16198.6,261.0
17961,11973653,2.0,2.0,1256.0,6037.0,1925.0,263034.0,3178.18,261.0
17962,12273892,1.0,3.0,893.0,6037.0,1954.0,132625.0,2118.29,261.0
17963,13072709,3.0,4.0,2861.0,6037.0,1991.0,1189265.0,13855.68,261.0
17964,14293943,6.0,5.0,4137.0,6059.0,2014.0,1724512.0,18373.54,261.0
17965,12087573,1.0,2.0,1016.0,6037.0,1940.0,45723.0,793.1,261.0
17966,11312957,3.0,5.0,2872.0,6037.0,2005.0,264000.0,4442.36,261.0
17967,14082788,2.0,4.0,1438.0,6059.0,1964.0,59435.0,1001.14,261.0
17968,17264339,2.0,3.0,1763.0,6111.0,1980.0,308820.0,3264.78,261.0
17969,17160821,2.5,5.0,2626.0,6111.0,1962.0,136013.0,1574.42,261.0
17970,13911361,2.0,3.0,1174.0,6059.0,1955.0,262209.0,3110.9,261.0
17971,12134565,2.0,3.0,1855.0,6037.0,1941.0,1812185.0,20471.23,261.0
17972,14109980,3.0,5.0,1983.0,6059.0,1965.0,331919.0,3915.08,261.0
17973,12272908,1.0,3.0,1492.0,6037.0,1947.0,23144.0,820.34,261.0
17974,12266036,1.0,3.0,1084.0,6037.0,1953.0,36599.0,952.64,261.0
17975,14252106,1.0,3.0,1191.0,6059.0,1947.0,49560.0,818.78,261.0
17976,13893453,4.0,5.0,3310.0,6059.0,1969.0,492946.0,5521.0,261.0
17977,12031231,5.0,4.0,4115.0,6037.0,1936.0,225494.0,3168.23,261.0
17978,12683497,3.0,3.0,2326.0,6037.0,1941.0,487147.0,5670.37,261.0
17979,11324806,3.0,4.0,2172.0,6037.0,2006.0,180375.0,4841.72,261.0
17980,12034489,6.0,5.0,3912.0,6037.0,1977.0,2433505.0,29325.06,261.0
17981,14260988,2.0,3.0,1231.0,6059.0,1962.0,441633.0,5275.32,261.0
17982,12260544,2.0,4.0,1846.0,6037.0,1948.0,99698.0,1615.36,261.0
17983,17251759,2.5,4.0,1927.0,6111.0,1979.0,239676.0,3311.48,261.0
17984,11327203,3.0,4.0,2880.0,6037.0,1990.0,567839.0,6313.24,261.0
17985,13895160,1.0,1.0,460.0,6059.0,1948.0,1017325.0,11822.88,261.0
17986,12078817,3.0,2.0,1701.0,6037.0,1990.0,579897.0,6330.43,261.0
17987,13872139,1.0,3.0,1216.0,6059.0,1950.0,168002.0,2090.4,261.0
17988,10779036,1.0,3.0,1101.0,6037.0,1950.0,211078.0,2631.66,261.0
17989,13863718,2.0,2.0,1164.0,6059.0,1919.0,891000.0,10041.3,261.0
17990,14075295,2.5,3.0,1232.0,6059.0,1966.0,510865.0,5687.14,261.0
17991,11319333,2.0,3.0,1728.0,6037.0,1984.0,250100.0,3780.68,261.0
17992,11207690,1.0,3.0,1048.0,6037.0,1955.0,73228.0,1760.9,261.0
17993,11060602,3.0,4.0,2012.0,6037.0,1961.0,96466.0,1315.1,261.0
17994,12802625,2.0,4.0,1732.0,6037.0,1949.0,69329.0,1213.67,261.0
17995,14387405,2.0,3.0,2023.0,6059.0,1977.0,420049.0,4274.68,261.0
17996,12431084,1.0,2.0,1250.0,6037.0,1953.0,260741.0,3437.31,261.0
17997,14041727,2.0,3.0,1274.0,6059.0,1964.0,131534.0,1684.56,261.0
17998,14483733,3.0,3.0,2261.0,6059.0,1989.0,497064.0,6287.08,261.0
17999,17197337,2.5,3.0,1587.0,6111.0,1984.0,437511.0,4863.18,261.0
18000,12980710,2.0,3.0,1255.0,6037.0,1961.0,305855.0,4716.04,261.0
18001,11102903,2.0,3.0,1240.0,6037.0,1964.0,401023.0,5461.43,261.0
18002,14391497,2.5,4.0,2114.0,6059.0,1995.0,598270.0,5931.02,261.0
18003,11191204,3.0,5.0,2668.0,6037.0,2003.0,297468.0,4722.14,261.0
18004,11875503,1.0,2.0,832.0,6037.0,1922.0,217511.0,2771.32,261.0
18005,12791256,2.0,3.0,1281.0,6037.0,1951.0,257906.0,3267.63,261.0
18006,14485872,2.0,2.0,1230.0,6059.0,1976.0,142176.0,1386.6,261.0
18007,14146004,2.0,4.0,1885.0,6059.0,1963.0,409855.0,4803.82,261.0
18008,14437449,3.0,4.0,2893.0,6059.0,1994.0,741502.0,7452.88,261.0
18009,12964582,2.0,3.0,1152.0,6037.0,1895.0,212425.0,2987.07,261.0
18010,14197467,2.0,3.0,1240.0,6059.0,1976.0,292121.0,3519.82,261.0
18011,11051022,2.0,3.0,1275.0,6037.0,1954.0,348675.0,4221.24,261.0
18012,13982773,3.0,3.0,1914.0,6059.0,1971.0,745000.0,8353.52,261.0
18013,12099912,6.0,6.0,6188.0,6037.0,1938.0,1236341.0,14590.1,261.0
18014,17070210,2.0,3.0,1394.0,6111.0,1958.0,230000.0,3165.7,261.0
18015,14402156,2.0,2.0,1232.0,6059.0,1927.0,493917.0,5822.84,261.0
18016,17079937,1.0,3.0,1078.0,6111.0,1951.0,49616.0,563.1,261.0
18017,12072710,2.0,4.0,2143.0,6037.0,1936.0,973650.0,10690.62,261.0
18018,12233362,2.0,4.0,1456.0,6037.0,1913.0,282239.0,3719.43,261.0
18019,11014495,2.0,3.0,1431.0,6037.0,1957.0,77405.0,1064.22,261.0
18020,14160275,2.5,4.0,2958.0,6059.0,1976.0,177757.0,2224.6,261.0
18021,13935050,2.0,3.0,1516.0,6059.0,1954.0,270180.0,3461.64,261.0
18022,12490600,2.0,3.0,1468.0,6037.0,1937.0,456390.0,5499.21,261.0
18023,17272219,3.0,0.0,2445.0,6111.0,1997.0,802486.0,8639.72,261.0
18024,17272231,3.0,4.0,2465.0,6111.0,1998.0,567695.0,6166.76,261.0
18025,14446772,2.0,4.0,2031.0,6059.0,1965.0,860000.0,8722.82,261.0
18026,12025318,2.0,3.0,2034.0,6037.0,1990.0,965008.0,11623.88,261.0
18027,14377311,2.0,4.0,1580.0,6059.0,1967.0,324134.0,3286.4,261.0
18028,10738875,3.0,4.0,3163.0,6037.0,1980.0,1004467.0,11593.88,261.0
18029,11994976,1.0,2.0,1220.0,6037.0,1922.0,856891.0,10332.92,261.0
18030,14015029,1.5,3.0,1150.0,6059.0,1953.0,53834.0,861.62,261.0
18031,10885783,2.0,3.0,1343.0,6037.0,1952.0,92026.0,1245.27,261.0
18032,14204675,3.0,4.0,3326.0,6059.0,1993.0,753520.0,8059.38,261.0
18033,12904035,3.0,3.0,2950.0,6037.0,2008.0,844950.0,10002.67,261.0
18034,17194337,4.0,5.0,3461.0,6111.0,2002.0,914612.0,10065.18,261.0
18035,13938095,0.0,0.0,,6059.0,,2138324.0,22118.08,261.0
